Mon Dec 19 16:18:49 2016    scene_title.tmp

         17201892 function calls (17199834 primitive calls) in 96.152 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.083    0.042 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:19(fieldOfView)
        1    0.000    0.000    0.083    0.083 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_title.py:19(__init__)
        8    0.002    0.000    0.083    0.010 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:152(__checkQuadrant)
       20    0.000    0.000    0.082    0.004 c:\Python35-32\lib\sre_compile.py:531(compile)
      299    0.007    0.000    0.080    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:197(__visitCoord)
    10665    0.043    0.000    0.080    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\data_handler\template_handler.py:17(get_templates)
    40297    0.079    0.000    0.079    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:617(objects)
        1    0.001    0.001    0.078    0.078 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:345(create_rooms)
    40108    0.074    0.000    0.074    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\layers\layer_map.py:130(<listcomp>)
        1    0.000    0.000    0.072    0.072 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_creation.py:82(__init__)
      614    0.056    0.000    0.071    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\common.py:62(get_events)
       30    0.008    0.000    0.071    0.002 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:408(<listcomp>)
     2092    0.014    0.000    0.071    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:361(move)
        1    0.000    0.000    0.064    0.064 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_creation.py:177(create_text)
     1045    0.006    0.000    0.063    0.000 c:\Python35-32\lib\re.py:175(sub)
    23203    0.063    0.000    0.063    0.000 {built-in method builtins.max}
       20    0.000    0.000    0.063    0.003 c:\Python35-32\lib\sre_parse.py:819(parse)
    83/20    0.003    0.000    0.062    0.003 c:\Python35-32\lib\sre_parse.py:429(_parse_sub)
     2970    0.013    0.000    0.062    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:188(change_feature)
       48    0.006    0.000    0.062    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:176(random_point)
   133/20    0.007    0.000    0.061    0.003 c:\Python35-32\lib\sre_parse.py:491(_parse)
        1    0.000    0.000    0.060    0.060 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:394(action)
     7734    0.031    0.000    0.059    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:45(<listcomp>)
    11376    0.059    0.000    0.059    0.000 {built-in method builtins.hasattr}
    19253    0.051    0.000    0.051    0.000 {built-in method builtins.min}
    18654    0.051    0.000    0.051    0.000 {method 'update' of 'dict' objects}
     1322    0.027    0.000    0.050    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\manager.py:352(get_rect)
     7680    0.030    0.000    0.048    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:592(__init__)
     7680    0.033    0.000    0.048    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\data\tiles_index.py:50(get_var)
       16    0.045    0.003    0.045    0.003 {built-in method io.open}
     1045    0.006    0.000    0.044    0.000 c:\Python35-32\lib\re.py:170(search)
       49    0.009    0.000    0.044    0.001 c:\Python35-32\lib\random.py:258(shuffle)
       76    0.001    0.000    0.044    0.001 c:\Python35-32\lib\site-packages\sdl2\ext\font.py:222(add)
     7681    0.028    0.000    0.043    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:136(tiles)
     2168    0.016    0.000    0.043    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\manager.py:384(set_rect)
       76    0.042    0.001    0.042    0.001 c:\Python35-32\lib\site-packages\sdl2\ext\font.py:250(_load_font)
       95    0.001    0.000    0.041    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:254(_get_font_italic)
        1    0.000    0.000    0.041    0.041 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:293(new_turn)
    20529    0.040    0.000    0.040    0.000 {method 'getrandbits' of '_random.Random' objects}
       34    0.006    0.000    0.037    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:433(<listcomp>)
     1155    0.037    0.000    0.037    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\sprite.py:137(clear)
     2098    0.010    0.000    0.036    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:347(copy)
  1180/22    0.014    0.000    0.035    0.002 c:\Python35-32\lib\copy.py:137(deepcopy)
        1    0.006    0.006    0.035    0.035 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:493(<listcomp>)
      488    0.034    0.000    0.035    0.000 c:\Python35-32\lib\sre_parse.py:165(append)
     3598    0.014    0.000    0.035    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:425(features)
     1157    0.009    0.000    0.034    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:226(right)
   114/22    0.003    0.000    0.034    0.002 c:\Python35-32\lib\copy.py:269(_reconstruct)
     1155    0.012    0.000    0.033    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:262(topright)
      9/5    0.000    0.000    0.032    0.006 <frozen importlib._bootstrap>:966(_find_and_load)
        1    0.000    0.000    0.031    0.031 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\packer.py:69(zshelf_open)
        1    0.000    0.000    0.031    0.031 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\packer.py:114(__init__)
   114/22    0.003    0.000    0.031    0.001 c:\Python35-32\lib\copy.py:239(_deepcopy_dict)
      9/5    0.000    0.000    0.031    0.006 <frozen importlib._bootstrap>:939(_find_and_load_unlocked)
     3387    0.030    0.000    0.030    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\color.py:15(__init__)
     5191    0.021    0.000    0.030    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:230(bottom)
        2    0.001    0.000    0.029    0.015 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:265(create_items)
     1758    0.010    0.000    0.028    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:354(features)
     1474    0.009    0.000    0.027    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:221(right)
        2    0.013    0.006    0.027    0.013 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:196(<listcomp>)
     2602    0.026    0.000    0.026    0.000 c:\Python35-32\lib\site-packages\sdl2\pixels.py:269(__init__)
        1    0.026    0.026    0.026    0.026 c:\Python35-32\lib\site-packages\sdl2\ext\window.py:22(__init__)
        1    0.025    0.025    0.025    0.025 c:\Python35-32\lib\site-packages\sdl2\ext\common.py:47(quit)
       95    0.017    0.000    0.024    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:280(_get_font_color)
        2    0.000    0.000    0.024    0.012 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:324(__init__)
    10665    0.023    0.000    0.023    0.000 {method 'copy' of 'dict' objects}
        9    0.000    0.000    0.023    0.003 <frozen importlib._bootstrap>:879(_find_spec)
      6/5    0.000    0.000    0.022    0.004 <frozen importlib._bootstrap>:659(_load_unlocked)
       95    0.001    0.000    0.022    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\sftext.py:131(set_font)
     2108    0.011    0.000    0.022    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:378(move_ip)
        2    0.000    0.000    0.021    0.011 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:359(render_subtitle)
     3530    0.014    0.000    0.021    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:418(get_feature)
        5    0.000    0.000    0.021    0.004 {built-in method builtins.__import__}
     1743    0.013    0.000    0.021    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:248(topleft)
      6/5    0.000    0.000    0.021    0.004 <frozen importlib._bootstrap_external>:659(exec_module)
        9    0.000    0.000    0.020    0.002 <frozen importlib._bootstrap_external>:1133(find_spec)
        9    0.001    0.000    0.020    0.002 <frozen importlib._bootstrap_external>:1101(_get_spec)
        1    0.000    0.000    0.020    0.020 c:\Python35-32\lib\dbm\__init__.py:53(open)
     4822    0.014    0.000    0.020    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:188(tiles)
     1139    0.008    0.000    0.020    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:129(relativeSlope)
     8677    0.020    0.000    0.020    0.000 {method 'encode' of 'str' objects}
     1487    0.019    0.000    0.019    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:203(width)
     2274    0.018    0.000    0.018    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\sprite.py:330(__init__)
       20    0.000    0.000    0.018    0.001 c:\Python35-32\lib\sre_compile.py:516(_code)
      7/5    0.000    0.000    0.018    0.004 <frozen importlib._bootstrap>:214(_call_with_frames_removed)
      6/5    0.000    0.000    0.018    0.004 {built-in method builtins.exec}
        4    0.000    0.000    0.018    0.004 c:\Python35-32\lib\dbm\dumb.py:180(__setitem__)
       59    0.003    0.000    0.018    0.000 <frozen importlib._bootstrap_external>:1215(find_spec)
      545    0.007    0.000    0.017    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:176(max_x)
    11155    0.017    0.000    0.017    0.000 {method 'bit_length' of 'int' objects}
     9098    0.017    0.000    0.017    0.000 {built-in method _ctypes.byref}
     1084    0.007    0.000    0.017    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:972(percent)
     8110    0.016    0.000    0.016    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\data\tiles_index.py:45(get_data)
        2    0.000    0.000    0.016    0.008 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:343(midright)
     1090    0.010    0.000    0.015    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:62(cols)
        1    0.000    0.000    0.015    0.015 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:719(create_head)
   169/20    0.006    0.000    0.015    0.001 c:\Python35-32\lib\sre_compile.py:64(_compile)
      446    0.002    0.000    0.014    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:113(pBelowOrCollinear)
      614    0.014    0.000    0.014    0.000 c:\Python35-32\lib\ctypes\__init__.py:483(cast)
     4363    0.013    0.000    0.013    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\sprite.py:342(position)
       57    0.002    0.000    0.013    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:385(on_update)
      542    0.005    0.000    0.013    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:967(bar_width)
       37    0.001    0.000    0.013    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:447(__init__)
     1090    0.008    0.000    0.013    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:67(rows)
       10    0.000    0.000    0.013    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\data_handler\template_handler.py:33(__new__)
        1    0.000    0.000    0.013    0.013 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\data\templates.py:13(get_templates)
     7743    0.013    0.000    0.013    0.000 {method 'values' of 'dict' objects}
      545    0.005    0.000    0.013    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:181(max_y)
      545    0.003    0.000    0.012    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\layers\layer_map.py:46(cols)
     1626    0.008    0.000    0.012    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:977(value)
        1    0.000    0.000    0.012    0.012 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\resources.py:75(__init__)
        1    0.000    0.000    0.012    0.012 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\resources.py:18(__init__)
        1    0.000    0.000    0.012    0.012 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\resources.py:43(_index)
        2    0.000    0.000    0.012    0.006 c:\Python35-32\lib\shelve.py:140(close)
        1    0.000    0.000    0.012    0.012 c:\Python35-32\lib\shelve.py:137(__exit__)
        3    0.001    0.000    0.011    0.004 c:\Python35-32\lib\dbm\dumb.py:106(_commit)
     2108    0.008    0.000    0.011    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:67(flatten)
       95    0.001    0.000    0.011    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:121(_get_font)
        2    0.000    0.000    0.011    0.005 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:217(create_header)
      545    0.003    0.000    0.010    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\layers\layer_map.py:51(rows)
     1728    0.007    0.000    0.010    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_gen\rnd_gen.py:351(get_feature)
     4445    0.010    0.000    0.010    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:126(state)
      852    0.007    0.000    0.010    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:166(roundrobin)
     1139    0.010    0.000    0.010    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\ext\fov.py:108(<lambda>)
        1    0.000    0.000    0.010    0.010 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\data_handler\data_handler.py:30(get_all_weapons)
       95    0.001    0.000    0.010    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:153(_get_separate_italic)
       95    0.001    0.000    0.009    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:178(_get_separate_bold)
       37    0.002    0.000    0.009    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:704(__init__)
        4    0.001    0.000    0.009    0.002 c:\Python35-32\lib\dbm\dumb.py:174(_addkey)
     5213    0.009    0.000    0.009    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:212(height)
      429    0.009    0.000    0.009    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\surface.py:6(subsurface)
       95    0.001    0.000    0.009    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:267(_get_font_underline)
     5297    0.009    0.000    0.009    0.000 {method 'append' of 'list' objects}
       95    0.001    0.000    0.009    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:241(_get_font_bold)
     4560    0.009    0.000    0.009    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:194(top)
       57    0.000    0.000    0.009    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:406(draw)
        4    0.001    0.000    0.008    0.002 c:\Python35-32\lib\dbm\dumb.py:151(_addval)
       34    0.005    0.000    0.008    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:437(reconstruct_path)
       66    0.000    0.000    0.008    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:81(draw)
        1    0.000    0.000    0.007    0.007 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\components\combat\creatures.py:315(__init__)
        1    0.000    0.000    0.007    0.007 c:\Python35-32\lib\dbm\__init__.py:28(<module>)
        4    0.000    0.000    0.007    0.002 <frozen importlib._bootstrap>:996(_handle_fromlist)
       74    0.000    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:68(_path_stat)
     3389    0.007    0.000    0.007    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\color.py:155(b)
       75    0.007    0.000    0.007    0.000 {built-in method nt.stat}
        6    0.000    0.000    0.007    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:302(body_rect)
     3389    0.007    0.000    0.007    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\color.py:127(r)
     2461    0.007    0.000    0.007    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\manager.py:83(scene)
       34    0.002    0.000    0.007    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:504(boundaries)
     3389    0.007    0.000    0.007    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\color.py:141(g)
        7    0.000    0.000    0.007    0.001 c:\Python35-32\lib\dbm\dumb.py:268(_chmod)
        7    0.007    0.001    0.007    0.001 {built-in method nt.chmod}
        2    0.000    0.000    0.007    0.003 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:853(add)
        3    0.000    0.000    0.007    0.002 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:52(get_size)
       95    0.001    0.000    0.007    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:203(_get_separate_bolditalic)
        1    0.000    0.000    0.006    0.006 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:601(draw)
       95    0.001    0.000    0.006    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:292(_get_font_align)
     3389    0.006    0.000    0.006    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\color.py:169(a)
      542    0.005    0.000    0.006    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:834(visible)
     1299    0.006    0.000    0.006    0.000 c:\Python35-32\lib\site-packages\sdl2\pixels.py:286(__eq__)
      296    0.002    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:50(_path_join)
      542    0.004    0.000    0.006    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:696(visible)
        2    0.000    0.000    0.006    0.003 c:\Python35-32\lib\shelve.py:164(sync)
        1    0.000    0.000    0.006    0.006 c:\Python35-32\lib\dbm\dumb.py:279(open)
        2    0.000    0.000    0.006    0.003 c:\Python35-32\lib\dbm\dumb.py:260(close)
        1    0.000    0.000    0.006    0.006 c:\Python35-32\lib\dbm\dumb.py:48(__init__)
     2275    0.006    0.000    0.006    0.000 c:\Python35-32\lib\site-packages\sdl2\ext\sprite.py:484(sprite_type)
        1    0.000    0.000    0.006    0.006 c:\Python35-32\lib\dbm\dumb.py:72(_create)
      174    0.002    0.000    0.006    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_containers.py:383(blocks_sight)
      542    0.004    0.000    0.005    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:139(ignore_regular_update)
      148    0.003    0.000    0.005    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\scenes\scene_map.py:188(func_visible)
       95    0.001    0.000    0.005    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\sftext\style.py:230(_get_size)
      542    0.004    0.000    0.005    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:951(visible)
      542    0.005    0.000    0.005    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\utils.py:128(get)
    24/10    0.000    0.000    0.005    0.001 c:\Python35-32\lib\glob.py:39(_iglob)
      547    0.003    0.000    0.005    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\map_entities.py:78(x)
      219    0.001    0.000    0.005    0.000 c:\Python35-32\lib\random.py:214(randint)
        3    0.000    0.000    0.005    0.002 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:245(select)
        1    0.005    0.005    0.005    0.005 c:\Python35-32\lib\site-packages\sdl2\ext\common.py:37(init)
        6    0.000    0.000    0.005    0.001 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:247(replace)
     1084    0.005    0.000    0.005    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:862(history)
     1919    0.005    0.000    0.005    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\util\rect\rect.py:185(left)
     1545    0.005    0.000    0.005    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\manager.py:283(step)
      542    0.003    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\dnf_main\layers\layer_map.py:25(visible)
     1045    0.004    0.000    0.004    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
     1051    0.004    0.000    0.004    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
      542    0.003    0.000    0.004    0.000 C:\Users\Lucas\Documents\Python\pygame\cnl\cnl015_2_pysdl2\dnf_main\scenes\..\..\scene_manager\layers\base_layers.py:895(visible)
        1    0.000    0.000    0.004    0.004 c:\Python35-32\lib\dbm\gnu.py:1(<module>)
       20    0.004    0.000    0.004    0.000 {built-in method builtins.print}
